x1,x2,xavg,estim,subj
10,10,10,-2.43747999999999,8
-20,-10,-15,-10.806511,8
10,0,5,7.1035,8
0,-20,-10,-12.9602,8
20,-10,5,17.35301,8
20,10,15,8.21138,8
-20,-10,-15,-37.1769,8
-20,0,-10,-3.17099999999999,8
-10,10,0,4.84163,8
-10,-20,-15,-17.8673,8
10,-10,0,8.03966,8
-10,20,5,-4.6191,8
-20,10,-5,-12.0577,8
10,20,15,19.8734,8
-20,0,-10,1.78062,8
10,20,15,25.94566,8
10,0,5,-11.6894,8
-20,10,-5,38.63446,8
20,20,20,13.9445,8
10,10,10,12.85994,8
-10,20,5,-12.5834,8
0,0,0,-5.322,8
0,0,0,-6.4349,8
-10,0,-5,-10.10653,8
-20,0,-10,-8.34990000000001,8
20,10,15,2.62730000000001,8
0,20,10,13.42426,8
-20,0,-10,-12.40332,8
-10,-10,-10,-7.5651,8
-20,-20,-20,-18.33972,8
20,0,10,-16.77,8
20,10,15,-0.0809999999999889,8
0,-10,-5,9.23011,8
10,20,15,2.827713,8
-20,0,-10,-11.462228,8
0,0,0,6.13009,8
20,20,20,-10.2051,8
-20,-20,-20,-35.73667,8
-20,-10,-15,-17.6351,8
10,0,5,10.2569,8
10,-20,-5,-8.37710000000001,8
10,-20,-5,-2.06166,8
10,10,10,-25.2164,8
0,20,10,-11.550774,8
10,-10,0,-0.519114,8
0,20,10,-32.85261,8
0,0,0,-23.10223,8
0,-20,-10,-43.42757,8
0,-10,-5,-13.9571,8
-10,20,5,-0.193629999999999,8
20,0,10,-2.2764,8
20,0,10,-40.8107,8
-10,-10,-10,-21.6094,8
10,20,15,-10.75081,8
10,-20,-5,-5.2099,8
-10,20,5,3.04468,8
20,-10,5,3.55215,8
-20,-20,-20,-17.740964,8
0,20,10,4.64599999999999,8
0,-10,-5,-9.43780000000001,8
10,-10,0,-3.02898,8
-10,10,0,-0.466700000000003,8
20,10,15,17.18735,8
-10,-10,-10,-0.0728900000000001,8
-10,-20,-15,-16.465344,8
-10,10,0,-1.92850000000001,8
-10,0,-5,-5.1890943,8
0,20,10,-15.79759,8
-10,-10,-10,-15.68062,8
-20,-20,-20,-15.98582,8
-10,20,5,4.64410000000001,8
-20,10,-5,1.26613,8
-10,-20,-15,-25.90482,8
-20,10,-5,-2.68879,8
0,-10,-5,-3.27680000000001,8
-10,-20,-15,-11.68191,8
-10,-20,-15,-16.59081,8
-20,10,-5,-13.9885,8
0,-20,-10,8.13364,8
-20,-20,-20,-13.64528,8
10,-10,0,-9.249,8
20,0,10,0.073599999999999,8
0,-20,-10,-0.0577000000000112,8
-10,0,-5,2.00109999999999,8
-10,0,-5,-9.93399,8
20,20,20,11.70603,8
20,-10,5,-0.69576,8
-10,-10,-10,-0.00052000000000163,8
-10,20,5,-15.81377,8
-10,0,-5,4.56101,8
20,10,15,-3.34419,8
-10,20,5,-21.57186,8
10,-10,0,6.4552,8
-20,-10,-15,-28.6879,8
0,0,0,-6.65195,8
0,-10,-5,5.30483,8
10,-10,0,-2.82052,8
0,0,0,8.83674999999999,8
-10,20,5,-0.0735679999999999,8
10,10,10,15.4612,8
10,0,5,3.44033,8
-10,-10,-10,-17.1113,8
20,20,20,15.1688,8
20,0,10,17.6523,8
0,-10,-5,0.0548100000000034,8
-20,0,-10,-0.0785999999999945,8
-20,10,-5,0.0752999999999986,8
-20,0,-10,0.0132999999999868,8
-10,-20,-15,3.46576,8
-20,-10,-15,0.0545999999999935,8
20,20,20,9.58583,8
0,20,10,0.0510000000000019,8
0,-10,-5,-17.88696,8
10,10,10,10.0897,8
-10,-20,-15,-16.38856,8
10,-20,-5,-4.36454000000001,8
10,-20,-5,-2.8019,8
-20,10,-5,-13.0306,8
0,20,10,5.11506,8
0,20,10,6.48955,8
10,20,15,26.6364,8
10,10,10,0.09020000000001,8
-20,10,-5,0.246399999999994,8
0,0,0,7.87475999999999,8
-10,0,-5,-0.00578000000000145,8
10,0,5,7.79926,8
-10,-20,-15,-22.43065,8
10,10,10,6.64482,8
20,-10,5,-0.490700000000004,8
-10,-10,-10,-0.0809999999999889,8
20,10,15,-0.879020000000001,8
-10,-20,-15,-0.057699999999997,8
-20,10,-5,-2.45421,8
20,10,15,5.19159999999999,8
10,-10,0,-3.54547,8
-20,-20,-20,-7.18090000000001,8
20,0,10,-2.84483,8
-20,10,-5,-6.5856,8
10,10,10,0.0418999999999983,8
20,-10,5,-8.68369999999999,8
10,0,5,3.79987,8
0,-10,-5,-8.807733,8
-10,10,0,-7.00444,8
-10,-10,-10,-5.88553,8
10,20,15,22.30195,8
20,-10,5,0.0946999999999889,8
20,0,10,-0.0959000000000003,8
10,-20,-5,4.17526,8
10,0,5,0.0566000000000031,8
-10,-20,-15,-21.53484,8
-10,20,5,-4.76717,8
10,-10,0,-0.703599999999994,8
0,10,5,0.159099999999995,8
10,0,5,6.70696,8
0,-20,-10,-2.85040000000001,8
-10,10,0,-1.81696,8
-10,10,0,-2.417,8
10,20,15,17.8804,8
0,20,10,18.086,8
10,20,15,-0.0276000000000067,8
-20,-10,-15,-14.8389,8
-20,-20,-20,-26.24799,8
10,-20,-5,-25.4786,8
20,0,10,5.6157,8
20,20,20,0.0609099999999998,8
20,10,15,0.0724000000000018,8
-10,20,5,0.0946999999999889,8
-20,-20,-20,-16.60809,8
0,10,5,6.97980000000001,8
-10,10,0,-3.69499,8
0,20,10,-0.0545999999999935,8
-10,0,-5,0.904917,8
-20,0,-10,0.09020000000001,8
-20,-20,-20,-20.2247,8
0,10,5,2.95217,8
-10,0,-5,-4.34853,8
10,-20,-5,-24.5948,8
0,0,0,-0.0735700000000037,8
-10,-10,-10,-24.12874,8
-20,-20,-20,-6.67282,8
-20,-10,-15,-17.78328,8
10,-10,0,10.6719,8
-20,-10,-15,-19.4568,8
20,-10,5,7.75948,8
0,-20,-10,-5.1438,8
0,10,5,-0.495200000000011,8
0,0,0,-4.7167,8
20,10,15,1.377184,8
0,-20,-10,-18.51045,8
20,20,20,16.79817,8
-10,10,0,0.0599899999999991,8
-20,0,-10,-11.89057,8
-20,0,-10,-12.00188,8
0,-10,-5,-2.20580000000001,8
-10,0,-5,-14.4361,8
10,20,15,11.26501,8
0,-20,-10,-12.92326,8
20,20,20,-0.00579999999999359,8
0,-20,-10,-0.779489999999996,8
0,10,5,0.0946999999999889,8
20,0,10,-0.0418999999999983,8
10,0,5,0.0492200000000054,8
-20,-10,-15,6.569142,8
20,-10,5,-15.23211,8
-10,10,0,3.05191,8
0,10,5,9.82207,8
20,-10,5,-1.10159999999999,8
10,10,10,7.15350000000001,8
0,-20,-10,-18.709919,8
20,10,15,2.65130000000001,8
0,0,0,5.456065,8
-10,-10,-10,-2.35400000000001,8
-10,10,0,0.105850000000004,8
0,10,5,-3.04527,8
10,0,5,6.79905,8
20,-10,5,-3.7007,8
10,-20,-5,-5.48894,8
20,20,20,19.20394,8
-20,-10,-15,-21.87314,8
0,-10,-5,-15.2236,8
20,0,10,5.62555999999999,8
10,-20,-5,0.0577000000000005,8
10,10,10,0.0755000000000052,8
0,10,5,4.23910000000001,8
0,10,5,0.362700000000004,8
0,10,5,13.933,8
-10,0,-5,-0.00579999999999359,8
20,20,20,-0.0785900000000055,8
10,20,15,15.38752,8
10,-10,0,-13.2743,8
10,10,10,6.66777999999999,8
-20,-10,-15,-12.7929705,8
10,0,5,-0.0035000000000025,8
0,-20,-10,-11.9582,8
20,-10,5,-0.16827,8
20,10,15,19.5457,8
-20,-10,-15,-44.2743,8
-20,0,-10,-11.646,8
-10,10,0,-12.36854,8
-10,-20,-15,-19.2471,8
10,-10,0,12.93155,8
-10,20,5,0.031800000000004,8
-20,10,-5,-6.05250000000001,8
10,20,15,-15.089739,8
-20,0,-10,5.39525999999999,8
10,20,15,18.85445,8
10,0,5,-11.7926,8
-20,10,-5,6.34703,8
20,20,20,7.1437,8
10,10,10,1.99137,8
-10,20,5,1.91739999999999,8
0,0,0,-8.8129,8
0,0,0,6.62559999999999,8
-10,0,-5,-26.363928,8
-20,0,-10,-9.5658,8
20,10,15,3.0535,8
0,20,10,18.22092,8
-20,0,-10,-7.72465,8
-10,-10,-10,-7.3871,8
-20,-20,-20,-17.29349,8
20,0,10,-17.1159,8
20,10,15,-24.2926,8
0,-10,-5,1.87238000000001,8
10,20,15,-0.631419,8
-20,0,-10,-10.678469,8
0,0,0,9.35544,8
20,20,20,10.9361,8
-20,-20,-20,-11.21249,8
-20,-10,-15,-20.8463,8
10,0,5,4.63579999999999,8
10,-20,-5,-6.45400000000001,8
10,-20,-5,0.0491300000000052,8
10,10,10,8.32550000000001,8
0,20,10,-11.408442,8
10,-10,0,-10.981461,8
0,20,10,9.06058,8
0,0,0,10.66867,8
0,-20,-10,-21.1613,8
0,-10,-5,0.0571999999999946,8
-10,20,5,1.30866,8
20,0,10,0.0946999999999889,8
20,0,10,0.108599999999996,8
-10,-10,-10,-16.9024,8
10,20,15,-10.54121,8
10,-20,-5,25.97694,8
-10,20,5,25.39911,8
20,-10,5,9.22578,8
-20,-20,-20,-17.397078,8
0,20,10,-8.72139999999999,8
0,-10,-5,-23,8
10,-10,0,-6.2026,8
-10,10,0,-12.3803,8
20,10,15,21.33195,8
-10,-10,-10,-2.886015,8
-10,-20,-15,-15.769193,8
-10,10,0,0.0180000000000007,8
-10,0,-5,-3.065068,8
0,20,10,-0.30555,8
-10,-10,-10,-3.83087,8
-20,-20,-20,-16.04121,8
-10,20,5,4.042,8
-20,10,-5,2.7323,8
-10,-20,-15,-0.0609099999999998,8
-20,10,-5,-16.99032,8
0,-10,-5,-3.8219,8
-10,-20,-15,0.0946899999999999,8
-10,-20,-15,-23.869898,8
-20,10,-5,-6.8925,8
0,-20,-10,14.05243,8
-20,-20,-20,-26.99419,8
10,-10,0,-8.6901,8
20,0,10,-0.318399999999997,8
0,-20,-10,4.03139999999999,8
-10,0,-5,1.85044000000001,8
-10,0,-5,-18.420087,8
20,20,20,-5.494128,8
10,10,10,-4.67939999999999,9
-20,0,-10,-6.27959999999999,9
10,0,5,5.84206,9
-20,-10,-15,-7.82787000000002,9
0,10,5,6.63139999999999,9
-10,-20,-15,-8.89350000000002,9
10,-10,0,-7.65979999999999,9
20,20,20,8.93549999999999,9
-10,-10,-10,-5.57749000000001,9
-20,-20,-20,6.52886000000001,9
-20,-10,-15,-10.28688,9
-10,10,0,1.67446999999999,9
-10,-20,-15,-8.81064000000003,9
0,20,10,-6.55689000000001,9
-20,-10,-15,-7.72360000000003,9
-10,20,5,8.71296999999998,9
-10,20,5,-3.7269,9
0,-10,-5,-9.55019999999999,9
0,10,5,-9.90719999999999,9
20,-10,5,5,9
10,-20,-5,-8.77760000000001,9
0,-10,-5,-8.77388999999999,9
-20,10,-5,7.82148999999998,9
-10,10,0,-6.2466,9
-10,10,0,6.19859000000002,9
20,20,20,8.06979999999999,9
10,0,5,5.0591,9
0,-20,-10,-9.53319999999999,9
10,-20,-5,-6.1026,9
0,0,0,9.60967199999999,9
10,-20,-5,4.26297,9
-20,10,-5,-4.28421000000003,9
0,-20,-10,5.65375,9
0,-10,-5,5.01240000000001,9
20,10,15,-5.79929999999999,9
20,20,20,9.09129000000001,9
-10,-20,-15,-6.39668999999998,9
-20,0,-10,-9.26017999999999,9
10,-10,0,5.38013999999998,9
0,20,10,7.79759999999999,9
20,0,10,7.0451587,9
0,10,5,10.92905,9
-20,10,-5,-3.65219999999999,9
-10,-10,-10,-9.69729999999998,9
0,20,10,-8.17122000000001,9
0,0,0,6.14075000000003,9
-20,-20,-20,-7.62010000000001,9
-20,0,-10,-10.9395,9
20,-10,5,4.98688600000003,9
-20,-20,-20,-8.0872,9
-10,20,5,-1.62709999999998,9
0,0,0,7.340192,9
-20,10,-5,5.02883700000001,9
10,20,15,5.292,9
-10,-20,-15,-6.55760000000001,9
-10,0,-5,-8,9
10,-10,0,6.74491,9
20,20,20,11.80354,9
10,10,10,-6.6026,9
10,-10,0,-6.6069,9
0,-20,-10,-9.36829999999998,9
10,20,15,5.96055999999999,9
20,0,10,7.53880000000001,9
20,-10,5,3.387,9
10,20,15,6.161,9
20,-10,5,7.26569999999998,9
0,20,10,-3.50972000000002,9
0,20,10,11.2039,9
10,-20,-5,8.28735,9
-20,0,-10,-7.83089999999999,9
20,10,15,9.07245999999998,9
-20,-20,-20,-7.38050000000001,9
-20,-10,-15,-3.98363000000001,9
10,0,5,13.20047,9
0,-10,-5,5.28109999999998,9
-10,-10,-10,-4.74810000000002,9
0,10,5,-6.61442999999997,9
0,-20,-10,-8.53710999999998,9
20,10,15,10.4349,9
-20,10,-5,-4.41550000000001,9
20,10,15,10.23182,9
10,20,15,8.97116,9
-10,10,0,6.73523,9
-10,0,-5,-8.26310000000001,9
-10,0,-5,-4.91059999999999,9
10,-20,-5,-4.44280000000001,9
-20,0,-10,-6.4624,9
-10,-20,-15,-10.4968,9
10,10,10,9.17072999999999,9
-20,-10,-15,-10.2157,9
20,0,10,6.5806,9
20,-10,5,6.36667,9
10,20,15,5.41124000000002,9
-10,-10,-10,-3.64224999999999,9
0,-10,-5,-6.63905,9
10,10,10,10.37971,9
20,-10,5,5.91660000000002,9
0,-20,-10,-3.55173000000002,9
0,10,5,-3.71987000000001,9
-20,-20,-20,-7.85316,9
-10,-10,-10,-6.68209000000002,9
20,10,15,5.03620000000001,9
0,10,5,7.44274999999999,9
-20,-20,-20,-8.27436999999998,9
-20,10,-5,5.95713000000001,9
-20,10,-5,-2.24547000000001,9
-10,20,5,-4.36160000000001,9
0,-20,-10,-16.38613,9
10,0,5,5.06941,9
10,-10,0,5.33019100000001,9
0,-10,-5,5.30109999999999,9
0,0,0,3.94710000000001,9
-10,-20,-15,-9.14279999999999,9
-10,10,0,-6.6987,9
20,0,10,8.19734,9
10,-20,-5,4.11454000000003,9
0,0,0,4.41120000000001,9
20,10,15,4.81219999999999,9
10,-20,-5,6.078,9
0,20,10,4.98311000000001,9
0,-20,-10,-10.35709,9
0,-20,-10,-11.3402,9
20,20,20,10.45898,9
20,20,20,7.8245,9
20,-10,5,5.43064500000003,9
-20,0,-10,-5.14195999999998,9
10,10,10,8.40933999999999,9
20,0,10,5.7098,9
10,-20,-5,9.52215999999999,9
20,0,10,6.00009,9
10,0,5,5.9761,9
-20,0,-10,-6.38900000000001,9
10,0,5,-3.03624000000002,9
0,-10,-5,5.60735,9
10,-10,0,-8.31280000000001,9
0,0,0,-2.465191,9
-20,-20,-20,-6.91079999999999,9
-20,-20,-20,-12.1436,9
-20,-10,-15,-4.94324,9
10,20,15,11.89267,9
-20,-10,-15,-5.38013999999998,9
20,0,10,5.08454999999998,9
-10,-10,-10,-7.89519999999999,9
10,-20,-5,5.79696999999999,9
-10,20,5,7.61320000000001,9
0,-20,-10,-3.59313400000002,9
-10,-20,-15,-10.44132,9
20,20,20,3.97492999999997,9
20,10,15,9.15180000000001,9
-10,20,5,3.84205500000002,9
-20,10,-5,4.40523000000002,9
-10,-20,-15,4.65712000000002,9
20,-10,5,5.04906,9
0,-10,-5,-4.85290000000001,9
-20,0,-10,-9.16449999999998,9
-20,0,-10,-4.83800000000002,9
-10,-10,-10,-6.41630000000001,9
20,10,15,6.42008700000002,9
-20,-20,-20,-8.46709999999999,9
0,20,10,2.60622000000001,9
10,20,15,6.68614000000002,9
-10,-20,-15,-10.0865,9
0,0,0,-12.41463,9
10,0,5,4.64420000000001,9
-10,10,0,-3.95188000000002,9
-20,-10,-15,-4.43065000000001,9
20,20,20,6.80619999999999,9
0,0,0,4.76519999999999,9
10,20,15,7.21525000000003,9
10,-10,0,3.7509,9
-10,0,-5,-4.53179999999998,9
0,20,10,4.44909999999999,9
20,20,20,7.94159999999999,9
10,10,10,5.42779999999999,9
-10,10,0,6.94670000000002,9
0,20,10,9.14913999999999,9
0,10,5,-5.08103,9
20,10,15,6.06720000000001,9
-10,20,5,-6.82579999999999,9
-10,0,-5,-6.2484,9
-20,10,-5,-3.0675,9
20,-10,5,-3.95910000000001,9
-10,-10,-10,-3.86570999999998,9
20,-10,5,4.22659399999998,9
-20,0,-10,-7.55539999999999,9
10,20,15,6.12502000000001,9
10,-10,0,-4.61968000000002,9
-10,-20,-15,-4.4923,9
-20,-10,-15,-7.10158000000001,9
0,10,5,6.96700000000001,9
-20,-10,-15,-9.97793999999999,9
0,10,5,-7.94974999999999,9
10,-10,0,4.433986,9
-20,10,-5,-4.95925999999997,9
-10,0,-5,4.94601,9
10,10,10,6.954948,9
0,20,10,-3.27569,9
10,10,10,5.34300999999999,9
-10,0,-5,6.01310000000001,9
-10,10,0,4.59999999999999,9
20,0,10,7.17033000000004,9
10,0,5,2.76143999999999,9
0,-10,-5,7.078,9
-10,0,-5,-4.94280000000001,9
-10,10,0,-4.22554000000002,9
10,-20,-5,-3.92750000000001,9
-10,20,5,-4.00880000000001,9
-10,-20,-15,6.18392999999998,9
10,10,10,11.9251,9
20,10,15,6.64660000000001,9
0,10,5,-3.96820000000002,9
0,0,0,6.62860000000001,9
-10,-10,-10,-3.55629999999999,9
-10,0,-5,-7.01174000000003,9
20,-10,5,-4.52520000000001,9
20,0,10,5.81063899999998,9
-20,-10,-15,-7,9
20,10,15,8.28729999999999,9
-10,20,5,-5.44560000000001,9
0,-20,-10,-10.53235,9
-20,0,-10,4.7449,9
20,20,20,8.42230000000001,9
10,20,15,6.09539999999998,9
0,-10,-5,1.70146,9
-20,-20,-20,-3.0128,9
10,0,5,4.06564000000003,9
-20,0,-10,6.57939999999999,9
10,20,15,-5.64259999999999,9
0,-10,-5,2.17859999999999,9
10,10,10,5.97478000000001,9
-10,20,5,-5.59739999999999,9
0,10,5,5.88499999999999,9
0,-10,-5,-6.53469999999993,9
0,10,5,3.60486300000002,9
-10,-20,-15,-4.90915000000001,9
10,0,5,1.9271,9
-20,-20,-20,-9.5729,9
-20,-10,-15,-6.49565000000001,9
0,0,0,-8.3931,9
-10,20,5,5.36067000000003,9
0,10,5,4.77930000000001,9
10,-10,0,2.9888,9
20,20,20,6.56717000000003,9
10,20,15,10.7045,9
-10,10,0,8.019812,9
-20,-20,-20,6.4127,9
-20,-10,-15,-10.98702,9
-20,-10,-15,-5.9271,9
0,20,10,-4.62860000000001,9
20,-10,5,5.46177,9
-10,10,0,7.68271600000003,9
10,-10,0,-6.74810000000002,9
-10,-10,-10,-4.84091999999998,9
-10,-10,-10,-12.1971,9
20,10,15,7.15931999999998,9
-20,10,-5,-5.14710000000002,9
20,-10,5,-4.27312000000001,9
10,10,10,4.3168,9
-10,-10,-10,-5.14080000000001,9
10,20,15,4.369508,9
20,10,15,8.88350000000003,9
0,-20,-10,3.9392,9
-20,0,-10,-6.78480000000002,9
10,-20,-5,4.16200000000001,9
-10,20,5,-3.83533,9
10,-20,-5,-5.71341000000001,9
0,0,0,-4.85290000000001,9
20,20,20,6.93349999999998,9
-20,10,-5,3.5042,9
-10,-20,-15,4.29859999999999,9
10,-10,0,3.77850000000001,9
20,10,15,4.97550000000001,9
0,0,0,-2.8835,9
-10,0,-5,-5.96119999999996,9
-10,0,-5,6.12200000000001,9
0,-20,-10,4.77340600000002,9
-20,-20,-20,-5.53514999999999,9
20,-10,5,10.65981,9
10,-10,0,5.207382,9
-10,-10,-10,-6.33826999999997,9
10,0,5,9.93639000000002,9
-10,10,0,-4.5788,9
-20,10,-5,6.95535999999998,9
20,20,20,7.21028999999999,9
-20,0,-10,-5.59349999999995,9
0,20,10,3.34956999999997,9
10,10,10,7.25509999999997,9
20,0,10,2.86759999999998,9
-20,0,-10,3.19729999999998,9
-10,0,-5,-4.33826999999997,9
-20,10,-5,4.37966999999998,9
-10,10,0,3.69220000000001,9
-10,-20,-15,4.0001,9
10,-20,-5,12.5405,9
0,10,5,5.6574,9
0,0,0,6.54121199999997,9
20,0,10,7.07159999999999,9
0,20,10,-5.31961999999999,9
-10,10,0,-7.14999999999998,9
-20,-20,-20,-6.12989999999999,9
0,-10,-5,-3.81889000000001,9
0,-10,-5,5.55219999999997,9
-20,-10,-15,-3.9898,9
20,0,10,6.2938,9
10,-20,-5,5.87749600000001,9
0,20,10,3.80860000000001,9
10,20,15,5.9991,9
-20,10,-5,-4.73626999999999,9
10,0,5,3.30907999999999,9
10,-20,-5,2.12873999999999,9
0,20,10,5.77513999999996,9
20,0,10,12.08938,9
0,-20,-10,-5.46519000000001,9
-10,20,5,-5.91660999999999,9
-10,0,-5,6.25383799999997,9
10,0,5,6.85239999999999,9
0,-20,-10,6.16090000000003,9
10,-10,0,4.2433,9
-10,-20,-15,-10.72758,9
20,20,20,-2.67477000000002,9
20,-10,5,6.11304000000001,9
10,10,10,9.29404999999997,9
10,10,10,4.44810999999999,9
10,-10,0,2.8646,9
10,0,5,4.96674999999999,9
-20,-10,-15,-5.12778000000003,9
-20,0,-10,-7.43270000000001,9
0,0,0,2.60720000000001,9
20,0,10,4.01519999999999,9
10,-10,0,3.15690000000001,9
0,0,0,-5.26297,9
20,0,10,11.2070295,9
-20,-10,-15,-6.69736999999998,9
10,-10,0,3.53469999999999,9
-10,20,5,-6.6267,9
10,20,15,6.82326999999998,9
-20,-20,-20,-4.80240000000001,9
-20,10,-5,-5.73022000000003,9
10,10,10,7.97343000000001,9
-20,0,-10,-5.9588,9
20,-10,5,6.41602999999998,9
0,10,5,4.8056,9
20,0,10,13.293183,9
-20,-20,-20,-6.36810000000003,9
10,-20,-5,4.91122999999999,9
10,10,10,2.33909,9
10,20,15,-2.96107000000001,9
10,0,5,2.05313999999998,9
20,-10,5,6.5592,9
-10,-20,-15,-7.2269,9
0,-20,-10,-3.10225000000003,9
20,10,15,6.81475,9
-10,-20,-15,3.43260000000001,9
0,20,10,2.41845000000001,9
0,-20,-10,-4.09800000000001,9
0,10,5,7.16484200000002,9
0,-20,-10,-7.69812999999999,9
-10,10,0,2.84996999999998,9
10,-20,-5,-0.0375999999999976,9
-10,20,5,-5.97262999999998,9
10,20,15,1.85640000000001,9
-10,10,0,-5.3777,9
20,0,10,3.53229999999999,9
-10,0,-5,-5.64480000000003,9
0,-10,-5,-4.42869999999999,9
0,0,0,-2.37006000000002,9
10,20,15,6.31265000000002,9
-10,20,5,3.75931000000003,9
-10,0,-5,-2.09845999999999,9
-10,10,0,-2.17959999999999,9
20,10,15,5.03620999999998,9
-10,-20,-15,-6.7766,9
-20,10,-5,-5.87148000000002,9
-20,10,-5,-5.80619999999999,9
10,-20,-5,7.61385990000002,9
20,0,10,7.5607,9
0,20,10,3.68600000000001,9
10,-20,-5,-8.53880000000001,9
-10,10,0,-4.09119999999999,9
-10,-20,-15,-6.3417,9
0,0,0,6.17473999999999,9
-10,10,0,-6.79428999999999,9
-10,-10,-10,-3.84299999999999,9
-20,-10,-15,-8.15406999999999,9
20,20,20,5.52879999999999,9
10,-20,-5,-6.97413,9
20,10,15,8.41408000000001,9
-10,0,-5,-4,9
0,0,0,-5.84665999999999,9
-10,0,-5,-4.85329999999999,9
20,10,15,6.17993000000001,9
10,0,5,7.04237499999999,9
20,-10,5,4.53017999999997,9
0,-10,-5,4.13981999999999,9
-20,-20,-20,-6.64570000000001,9
-10,-10,-10,-4.1086,9
0,10,5,-3.32071999999999,9
-10,-10,-10,5.28331400000002,9
10,10,10,6.4385,9
-20,0,-10,-6.56279999999998,9
0,10,5,-2.6816,9
-20,0,-10,-4.08724999999998,9
-10,20,5,-2.54295000000002,9
20,20,20,9.55173000000002,9
10,0,5,6.4153695,9
10,-10,0,2.31049999999999,9
-10,0,-5,-6.18860000000001,9
20,20,20,4.14729,9
20,-10,5,2.92898000000002,9
0,10,5,-4.41540000000001,9
0,-10,-5,4.34379999999999,9
20,20,20,4.91800000000001,9
-20,10,-5,-10.28887,9
0,-20,-10,-3.43022000000002,9
20,-10,5,5.93893800000001,9
20,20,20,6.64417500000002,9
-10,-20,-15,-6.6498,9
10,0,5,3.03751,9
-20,-20,-20,-3.77656000000002,9
-20,-10,-15,-7.04239999999999,9
10,20,15,3.28360000000001,9
0,-20,-10,-7.17140000000001,9
0,20,10,8.50045999999998,9
0,20,10,7.14305000000002,9
20,10,15,7.04451999999998,9
-20,-10,-15,-6.09483,9
0,-10,-5,4.3245,9
-10,-10,-10,-13.44964,9
-20,0,-10,-6.2936,9
-20,-20,-20,-11.10874,9
-10,20,5,-5.39513999999997,9
-10,-10,-10,-7.7158,9
0,20,10,7.6309,9
10,-10,0,2.85720000000001,9
0,-10,-5,-7.06010000000001,9
10,10,10,8.19474000000002,9
-20,10,-5,-6.37379999999999,9
20,-10,5,3.81376999999998,9
0,0,0,4.33256,9
10,-20,-5,-2.79919999999998,9
0,-20,-10,-9.23336999999998,9
-10,10,0,-4.0694,9
20,-10,5,3.1849,9
-20,-10,-15,2.8091,9
20,20,20,6.45189999999999,9
20,0,10,3.81474000000003,9
20,10,15,6.53319999999999,9
20,0,10,8.2869,9
20,0,10,6.44409999999999,9
10,0,5,2.59229999999999,9
20,-10,5,7.29669999999999,9
0,-10,-5,-4.15093999999999,9
-20,10,-5,8.27210000000002,9
10,20,15,8.24497000000002,9
-20,10,-5,-3.018,9
-10,10,0,3.30394799999999,9
20,20,20,3.94979999999998,9
0,-20,-10,-1.42070000000001,9
0,20,10,6.85156000000001,9
-20,10,-5,-3.93920000000003,9
0,10,5,-4.47498999999999,9
10,20,15,9.40206999999998,9
-10,-10,-10,-6.69900000000001,9
-10,0,-5,-4.4426,9
10,0,5,3.90960000000001,9
20,-10,5,-3.58659999999998,9
0,-10,-5,-4.9041,9
0,0,0,-3,9
-20,0,-10,2.3777,9
-20,-10,-15,-3.52116000000001,9
0,10,5,1.43549999999999,9
0,-10,-5,-2.01949999999999,9
-10,-20,-15,4.41931940000001,9
-20,-20,-20,-7.5805,9
20,-10,5,5.62157999999999,9
-10,-20,-15,-4.14846,9
10,0,5,-3.98149999999998,9
-20,0,-10,8.15107999999998,9
0,20,10,4.3115,9
0,-20,-10,-6.38434999999998,9
10,20,15,4.10277000000002,9
0,20,10,-4.15915999999999,9
-10,-20,-15,-5.58183400000001,9
-10,-10,-10,-3.17146000000002,9
-10,10,0,4.6216,9
10,0,5,-3.43081000000001,9
-20,-10,-15,3.81040000000002,9
-20,0,-10,-3.58013,9
10,-10,0,-4.43677000000002,9
20,10,15,6.02250000000001,9
20,20,20,10.958341,9
-10,20,5,-6.41079999999999,9
10,-20,-5,2.8141,9
-10,10,0,2.12502000000001,9
20,10,15,4.61496999999997,9
-10,0,-5,4.81412,9
0,10,5,3.21440000000001,9
-10,20,5,7.61039499999998,9
-10,-20,-15,-9.10237000000001,9
-20,-20,-20,-5.15733,9
10,0,5,2.80692999999997,9
20,20,20,-2.0582,9
0,-10,-5,-2.93659000000002,9
10,20,15,9.95359999999999,9
0,20,10,-2.07249999999999,9
-20,10,-5,-7.00560999999999,9
-20,-20,-20,-8.68617999999998,9
20,0,10,4.10109,9
10,-10,0,2.21530000000001,9
10,-10,0,-2.04239999999999,9
20,10,15,3.01725999999996,9
10,10,10,2.0307,9
10,10,10,7.270869,9
-20,-10,-15,-5.91059999999999,9
-10,-20,-15,-7.30779000000001,9
0,-20,-10,-4.9101,9
0,-20,-10,3.07499999999999,9
-20,0,-10,-3.4958,9
-20,10,-5,-4.3305,9
-20,-20,-20,-4.55043000000001,9
20,10,15,14.10115,9
0,0,0,9.12606199999999,9
-10,-10,-10,-3.76130000000001,9
10,20,15,6.36250000000001,9
0,-10,-5,5.38441,9
-10,20,5,8.47989999999999,9
-10,-10,-10,-7.71854000000002,9
10,-20,-5,2.85300000000001,9
10,10,10,7.62788999999998,9
10,-20,-5,-5.39938000000001,9
0,20,10,-4.16329999999999,9
20,20,20,6.53715,9
0,10,5,3.94569999999999,9
10,10,10,2.7321,9
-10,0,-5,-6.40690000000001,9
10,-20,-5,2.65030000000002,9
